enzyme	source	reaction	rate	cid	acceptor
At_72B3	GT-Predict	0		6288	L-Threonine
At_72C1	GT-Predict	0		6288	L-Threonine
At_72D1	GT-Predict	0		6288	L-Threonine
At_72E1	GT-Predict	0		6288	L-Threonine
At_72E2	GT-Predict	0		6288	L-Threonine
At_72E3	GT-Predict	0		6288	L-Threonine
At_73B1	GT-Predict	0		6288	L-Threonine
At_73B2	GT-Predict	0		6288	L-Threonine
At_73B3	GT-Predict	0		6288	L-Threonine
At_73B4	GT-Predict	0		6288	L-Threonine
At_73B5	GT-Predict	0		6288	L-Threonine
At_73C1	GT-Predict	0		6288	L-Threonine
At_73C3	GT-Predict	0		6288	L-Threonine
At_73C4	GT-Predict	0		6288	L-Threonine
At_73C5	GT-Predict	0		6288	L-Threonine
At_73C6	GT-Predict	0		6288	L-Threonine
At_74B1	GT-Predict	0		6288	L-Threonine
At_74F1	GT-Predict	0		6288	L-Threonine
At_74F2	GT-Predict	0		6288	L-Threonine
At_75B1	GT-Predict	0		6288	L-Threonine
At_75D1	GT-Predict	0		6288	L-Threonine
At_76E1	GT-Predict	0		6288	L-Threonine
At_76E11	GT-Predict	0		6288	L-Threonine
At_76E12	GT-Predict	0		6288	L-Threonine
At_76E2	GT-Predict	0		6288	L-Threonine
At_76E4	GT-Predict	0		6288	L-Threonine
At_78D1	GT-Predict	0		6288	L-Threonine
At_78D2	GT-Predict	0		6288	L-Threonine
At_84A1	GT-Predict	0		6288	L-Threonine
At_84A2	GT-Predict	0		6288	L-Threonine
At_84A3	GT-Predict	0		6288	L-Threonine
At_84A4	GT-Predict	0		6288	L-Threonine
At_84B1	GT-Predict	0		6288	L-Threonine
At_84B2	GT-Predict	0		6288	L-Threonine
At_85A4	GT-Predict	0		6288	L-Threonine
At_85A5	GT-Predict	0		6288	L-Threonine
At_88A1	GT-Predict	0		6288	L-Threonine
At_89B1	GT-Predict	0		6288	L-Threonine
At_89C1	GT-Predict	0		6288	L-Threonine
VVGT1	GT-Predict	0		6288	L-Threonine
At_71C1	HTS_UGT	0	0.0344328149389119	6989	Thymol
At_71D1	HTS_UGT	0.5	0.0279590976292575	6989	Thymol
At_72B1	pTMH	1	0.400743637	6989	Thymol
At_72E2	pTMH	0	0.003031971	6989	Thymol
Ct_71E5	HTS_UGT	0	0.163403921132154	6989	Thymol
Dc_71F5	HTS_UGT	0.5	0.0255312225192603	6989	Thymol
Fe_72B19	HTS_UGT	0	0.00746882137297524	6989	Thymol
Fe_88J1	HTS_UGT	0	0.00214906928732098	6989	Thymol
Fi_88A10	HTS_UGT	0.5	0.0968943635187847	6989	Thymol
Gm_88E3	HTS_UGT	0	0.0021891058615418	6989	Thymol
Lc_72B10	HTS_UGT	0	-0.00419624274893371	6989	Thymol
Mt_71G1	pTMH	0	0.00323	6989	Thymol
Mt_78G1	pTMH	0	0.002781971	6989	Thymol
Nt_UGT1	pTMH	0	-0.001808201	6989	Thymol
Os_88C1	HTS_UGT	0	-0.00154520412195177	6989	Thymol
Pt_UGT1	pTMH	0	-0.001069029	6989	Thymol
Rc_GT1	HTS_UGT	0	0.00343553571740485	6989	Thymol
Sl_GT5	HTS_UGT	0	0.00157212926638071	6989	Thymol
Zm_15991	HTS_UGT	0	0.0179176408712599	6989	Thymol
Zm_43295	HTS_UGT	0	0.00363545791767259	6989	Thymol
Zm_51683	HTS_UGT	0	-0.000559254719471018	6989	Thymol
Zm_62783	HTS_UGT	0	0.00266677853880206	6989	Thymol
Zm_72068	HTS_UGT	0	0.00321748352872193	6989	Thymol
Zm_85854	HTS_UGT	0	0.0109533706303199	6989	Thymol
At_71B1	GT-Predict	0		449093	trans-Zeatin
At_71B5	GT-Predict	0		449093	trans-Zeatin
At_71B6	GT-Predict	0		449093	trans-Zeatin
At_71B8	GT-Predict	0		449093	trans-Zeatin
At_71C1	GT-Predict	0		449093	trans-Zeatin
At_71C2	GT-Predict	0		449093	trans-Zeatin
At_71C3	GT-Predict	0		449093	trans-Zeatin
At_71C4	GT-Predict	0		449093	trans-Zeatin
At_71C5	GT-Predict	0		449093	trans-Zeatin
At_72B3	GT-Predict	0		449093	trans-Zeatin
At_72C1	GT-Predict	0		449093	trans-Zeatin
At_72D1	GT-Predict	0		449093	trans-Zeatin
At_72E1	GT-Predict	0		449093	trans-Zeatin
At_72E2	GT-Predict	0		449093	trans-Zeatin
At_72E3	GT-Predict	0		449093	trans-Zeatin
At_73B1	GT-Predict	0.5		449093	trans-Zeatin
At_73B2	GT-Predict	0		449093	trans-Zeatin
At_73B3	GT-Predict	0		449093	trans-Zeatin
At_73B4	GT-Predict	0		449093	trans-Zeatin
At_73B5	GT-Predict	0		449093	trans-Zeatin
At_73C1	GT-Predict	0		449093	trans-Zeatin
At_73C3	GT-Predict	0		449093	trans-Zeatin
At_73C4	GT-Predict	0		449093	trans-Zeatin
At_73C5	GT-Predict	0		449093	trans-Zeatin
At_73C6	GT-Predict	0		449093	trans-Zeatin
At_73C7	GT-Predict	0		449093	trans-Zeatin
At_74B1	GT-Predict	0		449093	trans-Zeatin
At_74F1	GT-Predict	0		449093	trans-Zeatin
At_75B1	GT-Predict	0		449093	trans-Zeatin
At_75D1	GT-Predict	0		449093	trans-Zeatin
At_76C4	GT-Predict	0		449093	trans-Zeatin
At_76E1	GT-Predict	0		449093	trans-Zeatin
At_76E11	GT-Predict	0		449093	trans-Zeatin
At_76E12	GT-Predict	0		449093	trans-Zeatin
At_76E2	GT-Predict	0		449093	trans-Zeatin
At_76E4	GT-Predict	0		449093	trans-Zeatin
At_76E5	GT-Predict	0		449093	trans-Zeatin
At_78D1	GT-Predict	0		449093	trans-Zeatin
At_78D2	GT-Predict	0		449093	trans-Zeatin
At_84A1	GT-Predict	0		449093	trans-Zeatin
At_84A2	GT-Predict	0		449093	trans-Zeatin
At_84A3	GT-Predict	0		449093	trans-Zeatin
At_84B1	GT-Predict	0		449093	trans-Zeatin
At_84B2	GT-Predict	0		449093	trans-Zeatin
At_85A4	GT-Predict	0		449093	trans-Zeatin
At_85A5	GT-Predict	0		449093	trans-Zeatin
At_88A1	GT-Predict	0		449093	trans-Zeatin
At_89B1	GT-Predict	0		449093	trans-Zeatin
At_89C1	GT-Predict	0		449093	trans-Zeatin
VVGT1	GT-Predict	0		449093	trans-Zeatin
At_71B1	GT-Predict	1		439533	Taxifolin
At_71B5	GT-Predict	1		439533	Taxifolin
At_71B6	GT-Predict	1		439533	Taxifolin
At_71B8	GT-Predict	0		439533	Taxifolin
At_71C1	GT-Predict	1		439533	Taxifolin
At_71C2	GT-Predict	0		439533	Taxifolin
At_71C3	GT-Predict	1		439533	Taxifolin
At_71C4	GT-Predict	1		439533	Taxifolin
At_71C5	GT-Predict	0		439533	Taxifolin
At_72B3	GT-Predict	0		439533	Taxifolin
At_72C1	GT-Predict	0		439533	Taxifolin
At_72D1	GT-Predict	1		439533	Taxifolin
At_72E1	GT-Predict	0		439533	Taxifolin
At_72E2	GT-Predict	0		439533	Taxifolin
At_72E3	GT-Predict	0		439533	Taxifolin
At_73B1	GT-Predict	1		439533	Taxifolin
At_73B2	GT-Predict	0		439533	Taxifolin
At_73B3	GT-Predict	1		439533	Taxifolin
At_73B4	GT-Predict	1		439533	Taxifolin
At_73B5	GT-Predict	1		439533	Taxifolin
At_73C1	GT-Predict	1		439533	Taxifolin
At_73C3	GT-Predict	1		439533	Taxifolin
At_73C4	GT-Predict	0		439533	Taxifolin
At_73C5	GT-Predict	1		439533	Taxifolin
At_73C6	GT-Predict	1		439533	Taxifolin
At_73C7	GT-Predict	0		439533	Taxifolin
At_74B1	GT-Predict	1		439533	Taxifolin
At_74F1	GT-Predict	0		439533	Taxifolin
At_74F2	GT-Predict	0		439533	Taxifolin
At_75B1	GT-Predict	1		439533	Taxifolin
At_75D1	GT-Predict	0		439533	Taxifolin
At_76C4	GT-Predict	0		439533	Taxifolin
At_76E1	GT-Predict	0		439533	Taxifolin
At_76E11	GT-Predict	0		439533	Taxifolin
At_76E12	GT-Predict	0.5		439533	Taxifolin
At_76E2	GT-Predict	0		439533	Taxifolin
At_76E4	GT-Predict	0		439533	Taxifolin
At_76E5	GT-Predict	0.5		439533	Taxifolin
At_78D1	GT-Predict	0		439533	Taxifolin
At_78D2	GT-Predict	1		439533	Taxifolin
At_84A1	GT-Predict	1		439533	Taxifolin
At_84A2	GT-Predict	1		439533	Taxifolin
At_84A3	GT-Predict	0		439533	Taxifolin
At_84A4	GT-Predict	1		439533	Taxifolin
At_84B1	GT-Predict	1		439533	Taxifolin
At_84B2	GT-Predict	0		439533	Taxifolin
At_85A4	GT-Predict	0		439533	Taxifolin
At_85A5	GT-Predict	0		439533	Taxifolin
At_88A1	GT-Predict	1		439533	Taxifolin
At_89B1	GT-Predict	0		439533	Taxifolin
At_89C1	GT-Predict	0		439533	Taxifolin
VVGT1	GT-Predict	1		439533	Taxifolin
At_71B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71B6	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_71B8	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_71C2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72B3	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_72C1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_72D1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_72E1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_72E2	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_72E3	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_73B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B2	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_73B3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B5	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_73C1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_73C3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C6	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C7	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_74B1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_74F1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_74F2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_75B1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_75D1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_76E1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E11	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_76E12	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E2	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_76E4	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_76E5	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_78D1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_78D2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84A1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_84A2	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_84A3	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_84A4	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_84B1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_84B2	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_85A4	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_85A5	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
At_88A1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_89B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_89C1	GT-Predict	0		8629	Uridine-5'-diphosphate-glucose
VVGT1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71B1	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_71B6	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_71B8	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_71C1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_71C2	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_71C3	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_71C4	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_71C5	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_72B1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_72B3	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_72C1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_72D1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_72E1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_72E2	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_72E3	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_73B1	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_73B2	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_73B3	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_73B4	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_73B5	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_73C1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_73C3	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_73C5	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_73C6	GT-Predict	0.5		18068	Galactose-uridine-5'-diphosphate
At_73C7	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_74B1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_74F1	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_74F2	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_75B1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_75D1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_76E1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_76E11	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_76E12	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_76E2	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_76E4	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_76E5	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_78D1	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_78D2	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_84A1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_84A2	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_84A3	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_84A4	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_84B1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_84B2	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_85A4	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_85A5	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
At_88A1	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_89B1	GT-Predict	0.5		18068	Galactose-uridine-5'-diphosphate
At_89C1	GT-Predict	0		18068	Galactose-uridine-5'-diphosphate
VVGT1	GT-Predict	1		18068	Galactose-uridine-5'-diphosphate
At_71B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71B5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71B6	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71B8	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71C5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72B3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72C1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72D1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72E1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72E2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_72E3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73B5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C6	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_73C7	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_74B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_74F1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_74F2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_75B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_75D1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76C4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E11	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E12	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_76E5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_78D1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_78D2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84A1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84A2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84A3	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84A4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_84B2	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_85A4	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_85A5	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_88A1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_89B1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_89C1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
VVGT1	GT-Predict	1		8629	Uridine-5'-diphosphate-glucose
At_71B1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_71B6	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_71B8	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_71C1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_71C2	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_71C3	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_71C4	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_71C5	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72B1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72B3	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72C1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72D1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72E1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72E2	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_72E3	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_73B1	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_73B2	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_73B3	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_73B4	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_73B5	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_73C1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_73C3	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_73C5	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_73C6	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_73C7	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_74B1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_74F1	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_74F2	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_75B1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_75D1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_76E1	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_76E11	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_76E12	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_76E2	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_76E4	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_76E5	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_78D1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_78D2	GT-Predict	0.5		445675	Uridine-diphosphate-N-acetylglucosamine
At_84A1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_84A2	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_84A3	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_84A4	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_84B1	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_84B2	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_85A4	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_85A5	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_88A1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
At_89B1	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_89C1	GT-Predict	0		445675	Uridine-diphosphate-N-acetylglucosamine
VVGT1	GT-Predict	1		445675	Uridine-diphosphate-N-acetylglucosamine
At_71B1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71B6	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71B8	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71C1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71C2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71C3	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71C4	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_71C5	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72B1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72B3	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72C1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72D1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72E1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72E2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_72E3	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_73B1	GT-Predict	1		448873	Uridine-5'-diphosphate-mannose
At_73B2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_73B3	GT-Predict	1		448873	Uridine-5'-diphosphate-mannose
At_73B4	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_73B5	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_73C1	GT-Predict	0.5		448873	Uridine-5'-diphosphate-mannose
At_73C3	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_73C5	GT-Predict	0.5		448873	Uridine-5'-diphosphate-mannose
At_73C6	GT-Predict	0.5		448873	Uridine-5'-diphosphate-mannose
At_73C7	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_74B1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_74F1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_74F2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_75B1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_75D1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_76E1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_76E11	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_76E12	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_76E2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_76E4	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_76E5	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_78D1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_78D2	GT-Predict	1		448873	Uridine-5'-diphosphate-mannose
At_84A1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_84A2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_84A3	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_84A4	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_84B1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_84B2	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_85A4	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_85A5	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_88A1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_89B1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
At_89C1	GT-Predict	0		448873	Uridine-5'-diphosphate-mannose
VVGT1	GT-Predict	1		448873	Uridine-5'-diphosphate-mannose
At_71B1	GT-Predict	0		49852436	UDP-rhamnose
At_71B6	GT-Predict	0		49852436	UDP-rhamnose
At_71B8	GT-Predict	0		49852436	UDP-rhamnose
At_71C1	GT-Predict	0		49852436	UDP-rhamnose
At_71C2	GT-Predict	0		49852436	UDP-rhamnose
At_71C3	GT-Predict	0		49852436	UDP-rhamnose
