enzyme	reaction	cid
At_88A1	0	92180
At_72E2	0	92180
At_72E3	0	92180
At_72E1	0	92180
At_72D1	0	92180
At_72C1	0	92180
At_72B3	0	92180
At_73C3	0	92180
At_73C4	0	92180
At_73C5	0	92180
At_73C6	0	92180
At_73C1	0	92180
At_73C7	0	92180
At_73B2	0	92180
At_73B3	0	92180
At_73B4	0	92180
At_73B5	0	92180
At_73B1	0	92180
At_89B1	0	92180
At_89C1	0	92180
At_84A3	0	92180
At_84A2	0	92180
At_84A1	0	92180
At_84B1	0	92180
At_84B2	0	92180
At_75B1	0	92180
At_75D1	0	92180
At_74F1	0	92180
At_74B1	0	92180
At_76E5	0	92180
At_76E4	0	92180
At_76E1	0	92180
At_76E2	0	92180
At_76E12	0	92180
At_76E11	0	92180
At_76C4	0	92180
At_85A5	0	92180
At_85A4	0	92180
At_78D2	0	92180
At_78D1	0	92180
VVGT1	0	92180
Nt_UGT1	0	932
Pt_UGT1	0	932
At_72B1	0	932
At_72E2	0	932
Mt_78G1	0	932
ApUFGT1	1	932
ApUFGT2	1	932
ApUFGT3	1	932
UGT73A17	1	932
TwUGT2	0	133766
Nt_UGT1	0	5284507
Pt_UGT1	0	5284507
At_72B1	0	5284507
At_72E2	0	5284507
Mt_71G1	0	5284507
Mt_78G1	0	5284507
ApUFGT1	0	26305
ApUFGT2	0	26305
ApUFGT3	0	26305
TwUGT2	0	26305
Nt_UGT1	0	14427423
Pt_UGT1	0	14427423
At_72B1	0	14427423
At_72E2	0	14427423
Mt_71G1	0	14427423
Mt_78G1	0	14427423
At_71C1	0	54675769
At_71C2	0	54675769
At_71C4	0	54675769
At_71C5	0	54675769
At_71B8	1	54675769
At_71B5	0	54675769
At_71B1	1	54675769
At_88A1	1	54675769
At_72E2	0	54675769
At_72E3	0	54675769
At_72E1	0	54675769
At_72C1	0	54675769
At_72B3	0	54675769
At_73C3	1	54675769
At_73C4	0	54675769
At_73C5	1	54675769
At_73C6	1	54675769
At_73C1	1	54675769
At_73C7	0	54675769
At_73B2	0	54675769
At_73B3	1	54675769
At_73B4	1	54675769
At_73B1	0	54675769
At_89B1	1	54675769
At_89C1	0	54675769
At_84A3	0	54675769
At_84A4	0	54675769
At_84A2	0	54675769
At_84A1	0	54675769
At_84B1	0	54675769
At_75B1	0	54675769
At_75D1	0	54675769
At_74F1	0	54675769
At_74F2	0	54675769
At_74B1	0	54675769
At_76E5	0	54675769
At_76E4	0	54675769
At_76E1	1	54675769
At_76E2	0	54675769
At_76E12	0	54675769
At_76E11	0	54675769
At_76C4	0	54675769
At_85A5	0	54675769
At_85A4	0	54675769
At_78D2	1	54675769
At_78D1	0	54675769
VVGT1	0	54675769
OleD	0	54675769
At_71C1	0	72493
At_71C2	0	72493
At_71C3	0	72493
At_71C4	0	72493
At_71C5	0	72493
At_71B8	0	72493
At_71B6	0	72493
At_71B5	0	72493
At_71B1	0	72493
At_88A1	0	72493
At_72E2	0	72493
At_72E3	0	72493
At_72E1	0	72493
At_72D1	0	72493
At_72C1	0	72493
At_72B3	0	72493
At_72B1	0	72493
At_73C3	0	72493
At_73C4	0	72493
At_73C5	0	72493
At_73C6	0	72493
At_73C1	0	72493
At_73B2	0	72493
At_73B3	0	72493
At_73B4	0	72493
At_73B5	0	72493
At_73B1	0	72493
At_89B1	0	72493
At_89C1	0	72493
At_84A3	0	72493
At_84A4	0	72493
At_84A2	0	72493
At_84A1	0	72493
At_84B1	0	72493
At_84B2	0	72493
At_75B1	0	72493
At_75D1	0	72493
At_74F1	0	72493
At_74F2	0	72493
At_74B1	0	72493
At_76E4	0	72493
At_76E1	0	72493
At_76E2	0	72493
At_76E12	0	72493
At_76E11	0	72493
At_85A5	0	72493
At_85A4	0	72493
At_78D2	0	72493
At_78D1	0	72493
VVGT1	0	72493
OleD	1	72493
At_71C1	0	4592
At_71C2	0	4592
At_71C3	0	4592
At_71C4	0	4592
At_71C5	0	4592
At_71B8	0	4592
At_71B6	0	4592
At_71B5	0	4592
At_71B1	0	4592
At_88A1	0	4592
At_72E2	0	4592
At_72E3	0	4592
At_72E1	0	4592
At_72D1	0	4592
At_72C1	0	4592
At_72B3	0	4592
At_73C3	0	4592
At_73C4	0	4592
At_73C5	1	4592
At_73C6	1	4592
At_73C1	1	4592
At_73C7	0	4592
At_73B2	0	4592
At_73B3	0	4592
At_73B4	0	4592
At_73B5	0	4592
At_73B1	0	4592
At_89B1	0	4592
At_89C1	0	4592
At_84A3	0	4592
At_84A2	0	4592
At_84A1	0	4592
At_84B1	0	4592
At_84B2	0	4592
At_75B1	0	4592
At_75D1	0	4592
At_74F1	0	4592
At_74B1	0	4592
At_76E5	0	4592
At_76E4	0	4592
At_76E1	0	4592
At_76E2	0	4592
At_76E12	0	4592
At_76E11	0	4592
At_76C4	0	4592
At_85A5	0	4592
At_85A4	0	4592
At_78D2	0	4592
At_78D1	0	4592
VVGT1	0	4592
UGT71G1	0	4592
UGT78G1	0	4592
UGT72B10	0	4592
UGT74P1	0	4592
UGT73A10	0	4592
UGT74N1	0	4592
UGT75L2	0	4592
UGT85A20	0	4592
UGT73Q1	0	4592
UGT73A12	0	4592
UGT86A5	0	4592
UGT94E2	0	4592
UGT84C2	0	4592
UGT85B2	0	4592
UGT74H5	0	4592
UGT88C4	0	4592
UGT74H6	0	4592
UGT75E3	0	4592
ApUFGT1	1	5320315
ApUFGT2	1	5320315
ApUFGT3	1	5320315
Nt_UGT1	0	10955174
Pt_UGT1	0	10955174
At_72B1	0	10955174
At_72E2	0	10955174
Mt_71G1	0	10955174
Mt_78G1	0	10955174
Nt_UGT1	0	10819
Pt_UGT1	0	10819
At_72B1	0	10819
At_72E2	0	10819
Mt_71G1	0	10819
Mt_78G1	0	10819
UGT71L2	1	996
Fe_88J1	1	4788
Zm_15991	1	4788
Fe_72B19	0	4788
Ct_71E5	1	4788
Zm_51683	0	4788
Os_88C1	0	4788
Zm_43295	1	4788
Dc_71F5	0	4788
Rc_GT1	0	4788
Sl_GT5	0	4788
Fi_88A10	0	4788
At_71D1	0	4788
At_71C1	0	4788
Zm_62783	1	4788
Zm_85854	0	4788
Gm_88E3	1	4788
Zm_72068	0	4788
Lc_72B10	1	4788
TwUGT2	0	4788
ApUFGT1	1	4788
ApUFGT2	1	4788
ApUFGT3	1	4788
At_71C1	0	15965
At_71C2	0	15965
At_71C3	0	15965
At_71C4	0	15965
At_71C5	0	15965
At_71B8	0	15965
At_71B6	0	15965
At_71B1	0	15965
At_72E2	0	15965
At_72D1	0	15965
At_72C1	0	15965
At_72B3	0	15965
At_73C3	0	15965
At_73C4	0	15965
At_73C5	0	15965
At_73C6	0	15965
At_73C1	0	15965
At_73B2	0	15965
At_73B3	0	15965
At_73B4	0	15965
At_73B5	0	15965
At_73B1	0	15965
At_89B1	0	15965
At_75D1	0	15965
At_74F1	0	15965
At_74F2	0	15965
At_74B1	0	15965
At_76E1	0	15965
At_76E2	0	15965
At_76E12	0	15965
At_76E11	0	15965
At_85A4	0	15965
At_78D2	0	15965
TwUGT2	1	68071
Fe_88J1	0	73399
Zm_15991	0	73399
Fe_72B19	0	73399
Ct_71E5	0	73399
Zm_51683	0	73399
Os_88C1	0	73399
Zm_43295	0	73399
Dc_71F5	0	73399
Rc_GT1	0	73399
Sl_GT5	0	73399
Fi_88A10	0	73399
At_71D1	0	73399
At_71C1	0	73399
Zm_62783	0	73399
Zm_85854	0	73399
Gm_88E3	0	73399
Zm_72068	0	73399
Lc_72B10	0	73399
Nt_UGT1	0	73399
Pt_UGT1	0	73399
At_72B1	0	73399
At_72E2	0	73399
Mt_71G1	0	73399
Mt_78G1	0	73399
Nt_UGT1	0	122738
Pt_UGT1	0	122738
At_72B1	0	122738
At_72E2	0	122738
Mt_71G1	0	122738
Mt_78G1	0	122738
Nt_UGT1	0	53377390
Pt_UGT1	0	53377390
At_72B1	0	53377390
At_72E2	0	53377390
Mt_71G1	0	53377390
Mt_78G1	0	53377390
Fe_88J1	0	5280343
Zm_15991	0	5280343
Fe_72B19	0	5280343
Ct_71E5	0	5280343
Zm_51683	0	5280343
Os_88C1	0	5280343
Zm_43295	0	5280343
Dc_71F5	0	5280343
Rc_GT1	0	5280343
Sl_GT5	0	5280343
Fi_88A10	0	5280343
At_71C1	1	5280343
Zm_62783	0	5280343
Gm_88E3	1	5280343
Zm_72068	1	5280343
Lc_72B10	0	5280343
Nt_UGT1	0	5280343
Pt_UGT1	0	5280343
At_72B1	0	5280343
At_72E2	0	5280343
Mt_71G1	0	5280343
Mt_78G1	1	5280343
At_71C1	1	5280343
At_71C3	1	5280343
At_71C4	1	5280343
At_71C5	1	5280343
At_71B8	1	5280343
At_71B6	1	5280343
At_71B5	1	5280343
At_71B1	1	5280343
At_88A1	1	5280343
At_72E2	0	5280343
At_72E3	0	5280343
At_72E1	1	5280343
At_72D1	1	5280343
At_72C1	0	5280343
At_72B3	1	5280343
At_72B1	0	5280343
At_73C3	1	5280343
At_73C4	1	5280343
At_73C5	1	5280343
At_73C6	1	5280343
At_73C1	1	5280343
At_73C7	1	5280343
At_73B2	1	5280343
At_73B3	1	5280343
At_73B4	1	5280343
At_73B5	1	5280343
At_73B1	1	5280343
At_89B1	0	5280343
At_89C1	1	5280343
At_84A3	1	5280343
At_84A4	1	5280343
At_84A2	1	5280343
At_84A1	1	5280343
At_84B1	1	5280343
At_84B2	0	5280343
At_75B1	1	5280343
At_75D1	0	5280343
At_74F1	0	5280343
At_74F2	1	5280343
At_74B1	1	5280343
At_76E5	1	5280343
At_76E4	0	5280343
At_76E1	0	5280343
At_76E2	0	5280343
At_76E12	1	5280343
At_76E11	1	5280343
At_76C4	1	5280343
At_85A5	1	5280343
At_85A4	0	5280343
At_78D2	1	5280343
At_78D1	1	5280343
VVGT1	1	5280343
UGT71G1	1	5280343
UGT78G1	1	5280343
UGT72B10	1	5280343
UGT74P1	1	5280343
UGT73A10	1	5280343
UGT74N1	1	5280343
UGT75L2	1	5280343
UGT85A20	1	5280343
UGT73Q1	1	5280343
UGT73A12	1	5280343
UGT86A5	1	5280343
UGT94E2	1	5280343
UGT84C2	1	5280343
UGT85B2	1	5280343
UGT74H5	1	5280343
UGT88C4	1	5280343
UGT74H6	1	5280343
UGT75E3	1	5280343
TwUGT2	1	5280343
UGT73A17	1	5280343
UGT71L2	0	5280343
Nt_UGT1	0	21648
Pt_UGT1	0	21648
At_72B1	0	21648
At_72E2	0	21648
Mt_71G1	0	21648
Mt_78G1	0	21648
Fe_88J1	0	445154
Zm_15991	0	445154
Fe_72B19	0	445154
Ct_71E5	0	445154
Zm_51683	0	445154
Os_88C1	0	445154
Zm_43295	0	445154
Dc_71F5	0	445154
Rc_GT1	0	445154
Sl_GT5	1	445154
Fi_88A10	0	445154
At_71D1	0	445154
At_71C1	0	445154
Zm_62783	0	445154
Zm_85854	0	445154
Gm_88E3	1	445154
Zm_72068	0	445154
Lc_72B10	0	445154
Nt_UGT1	0	439653
Pt_UGT1	0	439653
At_72B1	0	439653
At_72E2	0	439653
Mt_71G1	0	439653
Mt_78G1	0	439653
TwUGT2	0	5320954
UGT71L2	1	5146
UGT71L2	0	12731046
UGT71L2	1	12731045
UGT71L2	1	6998
UGT71L2	0	338
Nt_UGT1	0	188297
Pt_UGT1	0	188297
At_72B1	0	188297
At_72E2	0	188297
Mt_71G1	0	188297
Mt_78G1	0	188297
Fe_88J1	0	5280460
Zm_15991	0	5280460
Fe_72B19	0	5280460
Ct_71E5	0	5280460
Zm_51683	0	5280460
Os_88C1	0	5280460
Zm_43295	0	5280460
Rc_GT1	0	5280460
Sl_GT5	0	5280460
Fi_88A10	0	5280460
At_71D1	0	5280460
At_71C1	1	5280460
Zm_62783	0	5280460
Zm_85854	1	5280460
Gm_88E3	0	5280460
Zm_72068	1	5280460
Lc_72B10	0	5280460
Nt_UGT1	0	5280460
Pt_UGT1	0	5280460
At_72B1	0	5280460
At_72E2	0	5280460
Mt_71G1	0	5280460
Mt_78G1	0	5280460
At_71C1	0	7015695
At_71C2	0	7015695
At_71C3	0	7015695
At_71C4	0	7015695
At_71C5	0	7015695
At_71B8	0	7015695
At_71B6	0	7015695
At_71B5	0	7015695
At_71B1	0	7015695
At_88A1	0	7015695
At_72E2	0	7015695
At_72E3	0	7015695
At_72E1	0	7015695
At_72D1	0	7015695
At_72C1	0	7015695
At_72B3	0	7015695
At_73C3	0	7015695
At_73C4	0	7015695
At_73C5	0	7015695
At_73C6	0	7015695
At_73C1	0	7015695
At_73B2	0	7015695
At_73B3	0	7015695
At_73B4	0	7015695
At_73B5	0	7015695
At_73B1	0	7015695
At_89B1	0	7015695
At_89C1	0	7015695
At_84A3	0	7015695
At_84A4	0	7015695
At_84A2	0	7015695
At_84A1	0	7015695
At_84B1	0	7015695
At_84B2	0	7015695
At_75B1	0	7015695
At_75D1	0	7015695
At_74F1	0	7015695
At_74F2	0	7015695
At_74B1	0	7015695
At_76E4	0	7015695
At_76E1	0	7015695
At_76E2	0	7015695
At_76E12	0	7015695
At_76E11	0	7015695
At_85A5	0	7015695
At_85A4	0	7015695
At_78D2	0	7015695
At_78D1	0	7015695
VVGT1	0	7015695
At_71C1	0	7009598
At_71C2	0	7009598
At_71C3	0	7009598
At_71C4	0	7009598
At_71C5	0	7009598
At_71B8	0	7009598
At_71B6	0	7009598
At_71B5	0	7009598
At_71B1	0	7009598
At_88A1	0	7009598
At_72E2	0	7009598
At_72E3	0	7009598
At_72E1	0	7009598
At_72D1	0	7009598
At_72C1	0	7009598
At_72B3	0	7009598
At_73C3	0	7009598
At_73C4	0	7009598
At_73C5	0	7009598
At_73C1	0	7009598
At_73B2	0	7009598
At_73B3	0	7009598
At_73B4	0	7009598
At_73B5	0	7009598
At_73B1	0	7009598
At_89B1	0	7009598
At_89C1	0	7009598
At_84A3	0	7009598
At_84A4	0	7009598
At_84A2	0	7009598
At_84A1	0	7009598
At_84B1	0	7009598
At_84B2	0	7009598
At_75B1	0	7009598
At_75D1	0	7009598
At_74F1	0	7009598
At_74F2	0	7009598
At_74B1	0	7009598
At_76E4	0	7009598
At_76E1	0	7009598
At_76E2	0	7009598
At_76E12	0	7009598
At_76E11	0	7009598
At_85A5	0	7009598
At_85A4	0	7009598
At_78D2	0	7009598
At_78D1	0	7009598
VVGT1	0	7009598
OleD	0	7015695
OleD	0	7009598
Fe_88J1	0	68289
Zm_15991	0	68289
Fe_72B19	0	68289
Zm_51683	1	68289
Os_88C1	0	68289
Zm_43295	0	68289
Dc_71F5	0	68289
Rc_GT1	0	68289
Sl_GT5	0	68289
At_71D1	0	68289
At_71C1	0	68289
Zm_62783	0	68289
Zm_85854	1	68289
Gm_88E3	0	68289
Zm_72068	0	68289
Lc_72B10	0	68289
Nt_UGT1	0	68289
Pt_UGT1	0	68289
At_72B1	1	68289
At_72E2	0	68289
Mt_71G1	0	68289
Mt_78G1	0	68289
Fe_88J1	0	31553
Zm_15991	0	31553
Fe_72B19	0	31553
Ct_71E5	1	31553
Zm_51683	0	31553
Os_88C1	0	31553
Zm_43295	1	31553
Dc_71F5	0	31553
Rc_GT1	0	31553
Sl_GT5	0	31553
Fi_88A10	0	31553
At_71D1	1	31553
Zm_62783	0	31553
Zm_85854	0	31553
Gm_88E3	0	31553
Zm_72068	0	31553
Lc_72B10	0	31553
At_71C1	1	637775
At_71C2	1	637775
At_71C3	0	637775
At_71C4	0	637775
At_71C5	0	637775
At_71B8	0	637775
At_71B6	0	637775
At_71B5	0	637775
At_71B1	0	637775
At_88A1	0	637775
At_72E2	1	637775
At_72E3	1	637775
At_72E1	0	637775
At_72D1	0	637775
At_72C1	0	637775
At_72B3	0	637775
At_72B1	0	637775
At_73C3	0	637775
At_73C4	0	637775
At_73C5	0	637775
At_73C6	0	637775
At_73C1	0	637775
At_73C7	0	637775
At_73B2	0	637775
At_73B3	1	637775
At_73B4	0	637775
At_73B5	0	637775
At_73B1	1	637775
At_89B1	0	637775
At_89C1	0	637775
At_84A3	1	637775
At_84A4	1	637775
At_84A2	1	637775
At_84A1	1	637775
At_84B1	1	637775
At_75B1	1	637775
At_75D1	0	637775
At_74F1	0	637775
At_74F2	0	637775
At_74B1	0	637775
At_76E5	0	637775
At_76E4	0	637775
At_76E1	0	637775
At_76E2	0	637775
At_76E12	0	637775
At_76E11	0	637775
At_76C4	0	637775
At_85A5	0	637775
At_85A4	0	637775
At_78D1	0	637775
VVGT1	0	637775
UGT71G1	1	637775
UGT78G1	0	637775
UGT72B10	0	637775
UGT74P1	0	637775
UGT73A10	1	637775
UGT74N1	0	637775
UGT75L2	1	637775
UGT85A20	1	637775
UGT73Q1	0	637775
UGT73A12	1	637775
UGT86A5	0	637775
UGT94E2	0	637775
UGT84C2	1	637775
UGT85B2	0	637775
UGT74H5	0	637775
UGT88C4	0	637775
UGT74H6	1	637775
UGT75E3	0	637775
At_71C1	0	65727
At_71C2	0	65727
At_71C3	0	65727
At_71C4	0	65727
At_71C5	0	65727
At_71B8	0	65727
At_71B6	0	65727
At_71B5	0	65727
At_71B1	0	65727
At_88A1	0	65727
At_72E2	0	65727
At_72E3	0	65727
At_72E1	0	65727
At_72D1	0	65727
At_72C1	0	65727
At_72B3	0	65727
At_73C3	0	65727
At_73C4	0	65727
At_73C5	0	65727
At_73C1	0	65727
At_73B2	0	65727
At_73B3	0	65727
At_73B4	0	65727
At_73B5	0	65727
At_73B1	0	65727
At_89B1	0	65727
At_89C1	0	65727
At_84A3	0	65727
At_84B1	0	65727
At_84B2	0	65727
At_75D1	0	65727
At_74F1	0	65727
At_74B1	0	65727
At_76E4	0	65727
At_76E1	0	65727
At_76E2	0	65727
At_76E12	0	65727
At_76E11	0	65727
At_85A5	0	65727
At_85A4	0	65727
At_78D2	0	65727
At_78D1	0	65727
VVGT1	0	65727
At_71C1	0	442985
At_71C2	0	442985
At_71C3	0	442985
At_71C4	0	442985
At_71C5	0	442985
At_71B8	0	442985
At_71B6	0	442985
At_71B5	0	442985
At_71B1	0	442985
At_88A1	0	442985
At_72E2	0	442985
At_72E3	0	442985
At_72E1	0	442985
At_72D1	0	442985
At_72C1	0	442985
At_72B3	0	442985
At_73C3	0	442985
At_73C4	0	442985
At_73C5	0	442985
At_73C1	0	442985
At_73B2	0	442985
At_73B3	0	442985
At_73B4	0	442985
At_73B5	0	442985
At_73B1	0	442985
At_89B1	0	442985
At_89C1	0	442985
At_84A3	0	442985
At_84B1	0	442985
At_84B2	0	442985
At_75D1	0	442985
At_74F1	0	442985
At_74B1	0	442985
At_76E4	0	442985
At_76E1	0	442985
At_76E2	0	442985
At_76E12	0	442985
At_76E11	0	442985
At_85A5	0	442985
At_85A4	0	442985
At_78D2	0	442985
At_78D1	0	442985
VVGT1	0	442985
Nt_UGT1	0	72936
Pt_UGT1	0	72936
At_72B1	0	72936
At_72E2	0	72936
Mt_71G1	0	72936
Mt_78G1	0	72936
At_71C3	0	15541
At_71C4	0	15541
At_71B8	0	15541
At_71B6	0	15541
At_71B1	0	15541
At_88A1	0	15541
At_72E2	0	15541
At_72E3	0	15541
At_72E1	0	15541
At_72D1	0	15541
At_72C1	0	15541
At_73C5	0	15541
At_73C6	0	15541
At_73B4	0	15541
At_73B5	0	15541
At_73B1	0	15541
At_89B1	0	15541
At_89C1	0	15541
At_74F1	0	15541
At_76E4	0	15541
At_76E1	0	15541
At_76E2	0	15541
At_76E12	0	15541
At_76E11	0	15541
At_85A5	0	15541
At_85A4	0	15541
At_78D2	0	15541
At_71C1	0	44259
At_71C2	0	44259
At_71C3	0	44259
At_71C4	0	44259
At_71C5	0	44259
At_71B8	0	44259
At_71B6	0	44259
At_71B5	0	44259
At_71B1	0	44259
At_88A1	0	44259
At_72E2	0	44259
At_72E3	0	44259
At_72E1	0	44259
At_72D1	0	44259
At_72C1	0	44259
At_72B3	0	44259
At_73C3	0	44259
At_73C4	0	44259
At_73C5	0	44259
At_73C6	0	44259
At_73C1	0	44259
At_73B2	0	44259
At_73B3	0	44259
At_73B4	0	44259
At_73B5	0	44259
At_73B1	0	44259
At_89B1	0	44259
At_89C1	0	44259
At_84A3	0	44259
At_84B1	0	44259
At_84B2	0	44259
At_75D1	0	44259
At_74F1	0	44259
At_74B1	0	44259
At_76E4	0	44259
At_76E1	0	44259
At_76E2	0	44259
At_76E12	0	44259
At_76E11	0	44259
At_85A5	0	44259
At_85A4	0	44259
At_78D2	0	44259
At_78D1	0	44259
VVGT1	0	44259
Nt_UGT1	0	7172
Pt_UGT1	0	7172
At_72B1	0	7172
At_72E2	0	7172
Mt_71G1	0	7172
Mt_78G1	0	7172
Nt_UGT1	0	10742
Pt_UGT1	0	10742
At_72B1	0	10742
At_72E2	1	10742
Mt_71G1	1	10742
Mt_78G1	1	10742
Fe_88J1	0	7041
Zm_15991	1	7041
Fe_72B19	1	7041
Ct_71E5	0	7041
Zm_51683	0	7041
Os_88C1	0	7041
Zm_43295	0	7041
Dc_71F5	1	7041
Rc_GT1	0	7041
Sl_GT5	1	7041
Fi_88A10	0	7041
At_71C1	0	7041
Zm_62783	0	7041
Zm_85854	0	7041
Gm_88E3	0	7041
Zm_72068	0	7041
Lc_72B10	1	7041
Nt_UGT1	1	7041
Pt_UGT1	1	7041
At_72B1	1	7041
At_72E2	1	7041
Mt_78G1	0	7041
Nt_UGT1	1	27582
Pt_UGT1	1	27582
At_72B1	1	27582
At_72E2	1	27582
Mt_71G1	0	27582
Mt_78G1	0	27582
Fe_88J1	0	17100
Zm_15991	0	17100
Fe_72B19	0	17100
Ct_71E5	0	17100
Zm_51683	0	17100
Os_88C1	0	17100
Zm_43295	0	17100
Dc_71F5	0	17100
Rc_GT1	0	17100
Sl_GT5	0	17100
Fi_88A10	0	17100
At_71D1	0	17100
At_71C1	0	17100
Zm_62783	0	17100
Zm_85854	0	17100
Gm_88E3	0	17100
Zm_72068	0	17100
Lc_72B10	0	17100
Nt_UGT1	0	17100
Pt_UGT1	0	17100
At_72B1	0	17100
At_72E2	0	17100
Mt_71G1	0	17100
Mt_78G1	0	17100
Nt_UGT1	0	135403798
Pt_UGT1	0	135403798
At_72B1	0	135403798
At_72E2	0	135403798
Mt_71G1	0	135403798
Mt_78G1	0	135403798
At_71C1	0	6288
At_71C2	0	6288
At_71C3	0	6288
At_71C4	0	6288
At_71C5	0	6288
At_71B8	0	6288
At_71B6	0	6288
At_71B5	0	6288
At_71B1	0	6288
At_88A1	0	6288
At_72E2	0	6288
At_72E3	0	6288
At_72E1	0	6288
At_72D1	0	6288
At_72C1	0	6288
At_72B3	0	6288
At_73C3	0	6288
At_73C4	0	6288
At_73C5	0	6288
At_73C6	0	6288
At_73C1	0	6288
At_73B2	0	6288
At_73B3	0	6288
At_73B4	0	6288
At_73B5	0	6288
At_73B1	0	6288
At_89B1	0	6288
At_89C1	0	6288
At_84A3	0	6288
At_84A4	0	6288
At_84A2	0	6288
At_84A1	0	6288
At_84B1	0	6288
At_84B2	0	6288
At_75B1	0	6288
At_75D1	0	6288
At_74F1	0	6288
At_74F2	0	6288
At_74B1	0	6288
At_76E4	0	6288
At_76E1	0	6288
At_76E2	0	6288
At_76E12	0	6288
At_76E11	0	6288
At_85A5	0	6288
At_85A4	0	6288
At_78D2	0	6288
At_78D1	0	6288
VVGT1	0	6288
Fe_88J1	0	6989
Zm_15991	0	6989
Fe_72B19	0	6989
Ct_71E5	0	6989
Zm_51683	0	6989
Os_88C1	0	6989
Zm_43295	0	6989
Rc_GT1	0	6989
Sl_GT5	0	6989
At_71C1	0	6989
Zm_62783	0	6989
Zm_85854	0	6989
Gm_88E3	0	6989
Zm_72068	0	6989
Lc_72B10	0	6989
Nt_UGT1	0	6989
Pt_UGT1	0	6989
At_72B1	1	6989
At_72E2	0	6989
Mt_71G1	0	6989
Mt_78G1	0	6989
At_71C1	0	9842892
At_71C2	0	9842892
At_71C3	0	9842892
At_71C4	0	9842892
At_71C5	0	9842892
At_71B8	0	9842892
At_71B6	0	9842892
At_71B5	0	9842892
At_71B1	0	9842892
At_88A1	0	9842892
At_72E2	0	9842892
At_72E3	0	9842892
At_72E1	0	9842892
At_72D1	0	9842892
At_72C1	0	9842892
At_72B3	0	9842892
At_73C3	0	9842892
At_73C4	0	9842892
At_73C5	0	9842892
At_73C6	0	9842892
At_73C1	0	9842892
At_73C7	0	9842892
At_73B2	0	9842892
At_73B3	0	9842892
At_73B4	0	9842892
At_73B5	0	9842892
At_89B1	0	9842892
At_89C1	0	9842892
At_84A3	0	9842892
At_84A2	0	9842892
At_84A1	0	9842892
At_84B1	0	9842892
At_84B2	0	9842892
At_75B1	0	9842892
At_75D1	0	9842892
At_74F1	0	9842892
At_74B1	0	9842892
At_76E5	0	9842892
At_76E4	0	9842892
At_76E1	0	9842892
At_76E2	0	9842892
At_76E12	0	9842892
At_76E11	0	9842892
At_76C4	0	9842892
At_85A5	0	9842892
At_85A4	0	9842892
At_78D2	0	9842892
At_78D1	0	9842892
VVGT1	0	9842892
OleD	0	439533
At_71C1	1	439533
At_71C2	0	439533
At_71C3	1	439533
At_71C4	1	439533
At_71C5	0	439533
At_71B8	0	439533
At_71B6	1	439533
At_71B5	1	439533
At_71B1	1	439533
At_88A1	1	439533
At_72E2	0	439533
At_72E3	0	439533
At_72E1	0	439533
At_72D1	1	439533
At_72C1	0	439533
At_72B3	0	439533
At_73C3	1	439533
At_73C4	0	439533
At_73C5	1	439533
At_73C6	1	439533
At_73C1	1	439533
At_73C7	0	439533
At_73B2	0	439533
At_73B3	1	439533
At_73B4	1	439533
At_73B5	1	439533
At_73B1	1	439533
At_89B1	0	439533
At_89C1	0	439533
At_84A3	0	439533
At_84A4	1	439533
At_84A2	1	439533
At_84A1	1	439533
At_84B1	1	439533
At_84B2	0	439533
At_75B1	1	439533
At_75D1	0	439533
At_74F1	0	439533
At_74F2	0	439533
At_74B1	1	439533
At_76E4	0	439533
At_76E1	0	439533
At_76E2	0	439533
At_76E11	0	439533
At_76C4	0	439533
At_85A5	0	439533
At_85A4	0	439533
At_78D2	1	439533
At_78D1	0	439533
VVGT1	1	439533
UGT71G1	1	439533
UGT78G1	1	439533
UGT72B10	0	439533
UGT74P1	0	439533
UGT73A10	1	439533
UGT74N1	0	439533
UGT75L2	1	439533
UGT85A20	0	439533
UGT73Q1	0	439533
UGT73A12	1	439533
UGT86A5	0	439533
UGT94E2	0	439533
UGT84C2	1	439533
UGT85B2	0	439533
UGT74H5	1	439533
UGT88C4	0	439533
UGT74H6	0	439533
UGT75E3	1	439533
UGT73A17	1	5281701
At_71C1	1	5564
At_71C2	1	5564
At_71C5	0	5564
At_71B8	1	5564
At_71B6	0	5564
At_88A1	1	5564
At_72B1	1	5564
At_73C3	1	5564
At_73C1	0	5564
At_73B3	0	5564
At_73B4	0	5564
At_73B1	1	5564
At_89B1	0	5564
At_75B1	0	5564
At_74F2	0	5564
At_74B1	0	5564
At_76E2	0	5564
At_78D2	0	5564
TwUGT2	0	107985
TwUGT2	0	173273
TwUGT1	1	173273
At_71C1	0	5280440
At_71C2	0	5280440
At_71C3	0	5280440
At_71C4	0	5280440
At_71C5	0	5280440
At_71B8	0	5280440
At_71B6	0	5280440
At_71B5	0	5280440
At_71B1	0	5280440
At_88A1	0	5280440
At_72E2	0	5280440
At_72E3	0	5280440
At_72E1	0	5280440
At_72D1	0	5280440
At_72C1	0	5280440
At_72B3	0	5280440
At_73C3	0	5280440
At_73C4	0	5280440
At_73C5	0	5280440
At_73C6	0	5280440
At_73C1	0	5280440
At_73B2	0	5280440
At_73B3	0	5280440
At_73B4	0	5280440
At_73B5	0	5280440
At_73B1	0	5280440
At_89B1	0	5280440
At_89C1	0	5280440
At_84A3	0	5280440
At_84B1	0	5280440
At_84B2	0	5280440
At_75D1	0	5280440
At_74F1	0	5280440
At_74B1	0	5280440
