enzyme	rate	source	reaction	cid	acceptor
At_84B2		GT-Predict	0.5	637775	Sinapic acid
At_75B1		GT-Predict	1	637775	Sinapic acid
At_75D1		GT-Predict	0	637775	Sinapic acid
At_74F1		GT-Predict	0	637775	Sinapic acid
At_74F2		GT-Predict	0	637775	Sinapic acid
At_74B1		GT-Predict	0	637775	Sinapic acid
At_76E5		GT-Predict	0	637775	Sinapic acid
At_76E4		GT-Predict	0	637775	Sinapic acid
At_76E1		GT-Predict	0	637775	Sinapic acid
At_76E2		GT-Predict	0	637775	Sinapic acid
At_76E12		GT-Predict	0	637775	Sinapic acid
At_76E11		GT-Predict	0	637775	Sinapic acid
At_76C4		GT-Predict	0	637775	Sinapic acid
At_85A5		GT-Predict	0	637775	Sinapic acid
At_85A4		GT-Predict	0	637775	Sinapic acid
At_78D2		GT-Predict	0.5	637775	Sinapic acid
At_78D1		GT-Predict	0	637775	Sinapic acid
VVGT1		GT-Predict	0	637775	Sinapic acid
UGT71G1		GT-Predict extensions	1	637775	Sinapic acid
UGT78G1		GT-Predict extensions	0	637775	Sinapic acid
UGT72B10		GT-Predict extensions	0	637775	Sinapic acid
UGT74P1		GT-Predict extensions	0	637775	Sinapic acid
UGT73A10		GT-Predict extensions	1	637775	Sinapic acid
UGT74N1		GT-Predict extensions	0	637775	Sinapic acid
UGT75L2		GT-Predict extensions	1	637775	Sinapic acid
UGT85A20		GT-Predict extensions	1	637775	Sinapic acid
UGT73Q1		GT-Predict extensions	0	637775	Sinapic acid
UGT73A12		GT-Predict extensions	1	637775	Sinapic acid
UGT86A5		GT-Predict extensions	0	637775	Sinapic acid
UGT94E2		GT-Predict extensions	0	637775	Sinapic acid
UGT84C2		GT-Predict extensions	1	637775	Sinapic acid
UGT85B2		GT-Predict extensions	0	637775	Sinapic acid
UGT74H5		GT-Predict extensions	0	637775	Sinapic acid
UGT88C4		GT-Predict extensions	0	637775	Sinapic acid
UGT74H6		GT-Predict extensions	1	637775	Sinapic acid
UGT75E3		GT-Predict extensions	0	637775	Sinapic acid
At_71C1		GT-Predict	0	65727	Solanidine
At_71C2		GT-Predict	0	65727	Solanidine
At_71C3		GT-Predict	0	65727	Solanidine
At_71C4		GT-Predict	0	65727	Solanidine
At_71C5		GT-Predict	0	65727	Solanidine
At_71B8		GT-Predict	0	65727	Solanidine
At_71B6		GT-Predict	0	65727	Solanidine
At_71B5		GT-Predict	0	65727	Solanidine
At_71B1		GT-Predict	0	65727	Solanidine
At_88A1		GT-Predict	0	65727	Solanidine
At_72E2		GT-Predict	0	65727	Solanidine
At_72E3		GT-Predict	0	65727	Solanidine
At_72E1		GT-Predict	0	65727	Solanidine
At_72D1		GT-Predict	0	65727	Solanidine
At_72C1		GT-Predict	0	65727	Solanidine
At_72B3		GT-Predict	0	65727	Solanidine
At_73C3		GT-Predict	0	65727	Solanidine
At_73C4		GT-Predict	0	65727	Solanidine
At_73C5		GT-Predict	0	65727	Solanidine
At_73C6		GT-Predict	0.5	65727	Solanidine
At_73C1		GT-Predict	0	65727	Solanidine
At_73B2		GT-Predict	0	65727	Solanidine
At_73B3		GT-Predict	0	65727	Solanidine
At_73B4		GT-Predict	0	65727	Solanidine
At_73B5		GT-Predict	0	65727	Solanidine
At_73B1		GT-Predict	0	65727	Solanidine
At_89B1		GT-Predict	0	65727	Solanidine
At_89C1		GT-Predict	0	65727	Solanidine
At_84A3		GT-Predict	0	65727	Solanidine
At_84B1		GT-Predict	0	65727	Solanidine
At_84B2		GT-Predict	0	65727	Solanidine
At_75D1		GT-Predict	0	65727	Solanidine
At_74F1		GT-Predict	0	65727	Solanidine
At_74B1		GT-Predict	0	65727	Solanidine
At_76E4		GT-Predict	0	65727	Solanidine
At_76E1		GT-Predict	0	65727	Solanidine
At_76E2		GT-Predict	0	65727	Solanidine
At_76E12		GT-Predict	0	65727	Solanidine
At_76E11		GT-Predict	0	65727	Solanidine
At_85A5		GT-Predict	0	65727	Solanidine
At_85A4		GT-Predict	0	65727	Solanidine
At_78D2		GT-Predict	0	65727	Solanidine
At_78D1		GT-Predict	0	65727	Solanidine
VVGT1		GT-Predict	0	65727	Solanidine
At_71C1		GT-Predict	0	442985	Purapuridine
At_71C2		GT-Predict	0	442985	Purapuridine
At_71C3		GT-Predict	0	442985	Purapuridine
At_71C4		GT-Predict	0	442985	Purapuridine
At_71C5		GT-Predict	0	442985	Purapuridine
At_71B8		GT-Predict	0	442985	Purapuridine
At_71B6		GT-Predict	0	442985	Purapuridine
At_71B5		GT-Predict	0	442985	Purapuridine
At_71B1		GT-Predict	0	442985	Purapuridine
At_88A1		GT-Predict	0	442985	Purapuridine
At_72E2		GT-Predict	0	442985	Purapuridine
At_72E3		GT-Predict	0	442985	Purapuridine
At_72E1		GT-Predict	0	442985	Purapuridine
At_72D1		GT-Predict	0	442985	Purapuridine
At_72C1		GT-Predict	0	442985	Purapuridine
At_72B3		GT-Predict	0	442985	Purapuridine
At_73C3		GT-Predict	0	442985	Purapuridine
At_73C4		GT-Predict	0	442985	Purapuridine
At_73C5		GT-Predict	0	442985	Purapuridine
At_73C6		GT-Predict	0.5	442985	Purapuridine
At_73C1		GT-Predict	0	442985	Purapuridine
At_73B2		GT-Predict	0	442985	Purapuridine
At_73B3		GT-Predict	0	442985	Purapuridine
At_73B4		GT-Predict	0	442985	Purapuridine
At_73B5		GT-Predict	0	442985	Purapuridine
At_73B1		GT-Predict	0	442985	Purapuridine
At_89B1		GT-Predict	0	442985	Purapuridine
At_89C1		GT-Predict	0	442985	Purapuridine
At_84A3		GT-Predict	0	442985	Purapuridine
At_84B1		GT-Predict	0	442985	Purapuridine
At_84B2		GT-Predict	0	442985	Purapuridine
At_75D1		GT-Predict	0	442985	Purapuridine
At_74F1		GT-Predict	0	442985	Purapuridine
At_74B1		GT-Predict	0	442985	Purapuridine
At_76E4		GT-Predict	0	442985	Purapuridine
At_76E1		GT-Predict	0	442985	Purapuridine
At_76E2		GT-Predict	0	442985	Purapuridine
At_76E12		GT-Predict	0	442985	Purapuridine
At_76E11		GT-Predict	0	442985	Purapuridine
At_85A5		GT-Predict	0	442985	Purapuridine
At_85A4		GT-Predict	0	442985	Purapuridine
At_78D2		GT-Predict	0	442985	Purapuridine
At_78D1		GT-Predict	0	442985	Purapuridine
VVGT1		GT-Predict	0	442985	Purapuridine
Nt_UGT1	-0.000195014	pTMH	0	72936	Sophoraflavanone G
Pt_UGT1	0.004011932	pTMH	0	72936	Sophoraflavanone G
At_72B1	0.013905512	pTMH	0	72936	Sophoraflavanone G
At_72E2	0.0057	pTMH	0	72936	Sophoraflavanone G
Mt_71G1	0.012468321	pTMH	0	72936	Sophoraflavanone G
Mt_78G1	0.004768886	pTMH	0	72936	Sophoraflavanone G
At_71C3		GT-Predict	0	15541	Spectinomycin
At_71C4		GT-Predict	0	15541	Spectinomycin
At_71B8		GT-Predict	0	15541	Spectinomycin
At_71B6		GT-Predict	0	15541	Spectinomycin
At_71B1		GT-Predict	0	15541	Spectinomycin
At_88A1		GT-Predict	0	15541	Spectinomycin
At_72E2		GT-Predict	0	15541	Spectinomycin
At_72E3		GT-Predict	0	15541	Spectinomycin
At_72E1		GT-Predict	0	15541	Spectinomycin
At_72D1		GT-Predict	0	15541	Spectinomycin
At_72C1		GT-Predict	0	15541	Spectinomycin
At_73C5		GT-Predict	0	15541	Spectinomycin
At_73C6		GT-Predict	0	15541	Spectinomycin
At_73B4		GT-Predict	0	15541	Spectinomycin
At_73B5		GT-Predict	0	15541	Spectinomycin
At_73B1		GT-Predict	0	15541	Spectinomycin
At_89B1		GT-Predict	0	15541	Spectinomycin
At_89C1		GT-Predict	0	15541	Spectinomycin
At_74F1		GT-Predict	0	15541	Spectinomycin
At_76E4		GT-Predict	0	15541	Spectinomycin
At_76E1		GT-Predict	0	15541	Spectinomycin
At_76E2		GT-Predict	0	15541	Spectinomycin
At_76E12		GT-Predict	0	15541	Spectinomycin
At_76E11		GT-Predict	0	15541	Spectinomycin
At_85A5		GT-Predict	0	15541	Spectinomycin
At_85A4		GT-Predict	0	15541	Spectinomycin
At_78D2		GT-Predict	0	15541	Spectinomycin
At_71C1		GT-Predict	0	44259	Staurosporine
At_71C2		GT-Predict	0	44259	Staurosporine
At_71C3		GT-Predict	0	44259	Staurosporine
At_71C4		GT-Predict	0	44259	Staurosporine
At_71C5		GT-Predict	0	44259	Staurosporine
At_71B8		GT-Predict	0	44259	Staurosporine
At_71B6		GT-Predict	0	44259	Staurosporine
At_71B5		GT-Predict	0	44259	Staurosporine
At_71B1		GT-Predict	0	44259	Staurosporine
At_88A1		GT-Predict	0	44259	Staurosporine
At_72E2		GT-Predict	0	44259	Staurosporine
At_72E3		GT-Predict	0	44259	Staurosporine
At_72E1		GT-Predict	0	44259	Staurosporine
At_72D1		GT-Predict	0	44259	Staurosporine
At_72C1		GT-Predict	0	44259	Staurosporine
At_72B3		GT-Predict	0	44259	Staurosporine
At_73C3		GT-Predict	0	44259	Staurosporine
At_73C4		GT-Predict	0	44259	Staurosporine
At_73C5		GT-Predict	0	44259	Staurosporine
At_73C6		GT-Predict	0	44259	Staurosporine
At_73C1		GT-Predict	0	44259	Staurosporine
At_73B2		GT-Predict	0	44259	Staurosporine
At_73B3		GT-Predict	0	44259	Staurosporine
At_73B4		GT-Predict	0	44259	Staurosporine
At_73B5		GT-Predict	0	44259	Staurosporine
At_73B1		GT-Predict	0	44259	Staurosporine
At_89B1		GT-Predict	0	44259	Staurosporine
At_89C1		GT-Predict	0	44259	Staurosporine
At_84A3		GT-Predict	0	44259	Staurosporine
At_84B1		GT-Predict	0	44259	Staurosporine
At_84B2		GT-Predict	0	44259	Staurosporine
At_75D1		GT-Predict	0	44259	Staurosporine
At_74F1		GT-Predict	0	44259	Staurosporine
At_74B1		GT-Predict	0	44259	Staurosporine
At_76E4		GT-Predict	0	44259	Staurosporine
At_76E1		GT-Predict	0	44259	Staurosporine
At_76E2		GT-Predict	0	44259	Staurosporine
At_76E12		GT-Predict	0	44259	Staurosporine
At_76E11		GT-Predict	0	44259	Staurosporine
At_85A5		GT-Predict	0	44259	Staurosporine
At_85A4		GT-Predict	0	44259	Staurosporine
At_78D2		GT-Predict	0	44259	Staurosporine
At_78D1		GT-Predict	0	44259	Staurosporine
VVGT1		GT-Predict	0	44259	Staurosporine
Nt_UGT1	0.000450144	pTMH	0	7172	Synephrine
Pt_UGT1	0.001413131	pTMH	0	7172	Synephrine
At_72B1	-0.000512674	pTMH	0	7172	Synephrine
At_72E2	-0.002712295	pTMH	0	7172	Synephrine
Mt_71G1	0.001405284	pTMH	0	7172	Synephrine
Mt_78G1	-0.000401361	pTMH	0	7172	Synephrine
Nt_UGT1	0.100166212	pTMH	0	10742	Syringic acid
Pt_UGT1	0.019569979	pTMH	0	10742	Syringic acid
At_72B1	0.012047968	pTMH	0	10742	Syringic acid
At_72E2	0.736387278	pTMH	1	10742	Syringic acid
Mt_71G1	0.128962001	pTMH	1	10742	Syringic acid
Mt_78G1	0.121392022	pTMH	1	10742	Syringic acid
Fe_88J1	0.00631387823762536	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Zm_15991	0.129006117799769	HTS_UGT	1	7041	2,6-Dimethoxyphenol
Fe_72B19	0.529975537793645	HTS_UGT	1	7041	2,6-Dimethoxyphenol
Ct_71E5	0.00239578225596037	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Zm_51683	0.00764892542108055	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Os_88C1	0.00440285945068025	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Zm_43295	-0.000137542038667951	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Dc_71F5	0.0443391551076085	HTS_UGT	1	7041	2,6-Dimethoxyphenol
Rc_GT1	0.00960536329811564	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Sl_GT5	0.84428131349724	HTS_UGT	1	7041	2,6-Dimethoxyphenol
Fi_88A10	0.0221526625789391	HTS_UGT	0	7041	2,6-Dimethoxyphenol
At_71D1	0.0207021301307814	HTS_UGT	0.5	7041	2,6-Dimethoxyphenol
At_71C1	0.0115814021237165	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Zm_62783	0.0014829269504171	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Zm_85854	-0.00115155176605977	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Gm_88E3	0.000673262968515048	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Zm_72068	0.00335218048140745	HTS_UGT	0	7041	2,6-Dimethoxyphenol
Lc_72B10	1.16064060340904	HTS_UGT	1	7041	2,6-Dimethoxyphenol
Nt_UGT1	4.303006847	pTMH	1	7041	2,6-Dimethoxyphenol
Pt_UGT1	0.355029519	pTMH	1	7041	2,6-Dimethoxyphenol
At_72B1	0.996552897	pTMH	1	7041	2,6-Dimethoxyphenol
At_72E2	1.411154545	pTMH	1	7041	2,6-Dimethoxyphenol
Mt_71G1	0.051011518	pTMH	0.5	7041	2,6-Dimethoxyphenol
Mt_78G1	0.002997467	pTMH	0	7041	2,6-Dimethoxyphenol
Nt_UGT1	0.392433012	pTMH	1	27582	2,3,4-Trichlorophenol
Pt_UGT1	0.214078564	pTMH	1	27582	2,3,4-Trichlorophenol
At_72B1	0.446659668	pTMH	1	27582	2,3,4-Trichlorophenol
At_72E2	0.818337077	pTMH	1	27582	2,3,4-Trichlorophenol
Mt_71G1	0.008841307	pTMH	0	27582	2,3,4-Trichlorophenol
Mt_78G1	0.008377615	pTMH	0	27582	2,3,4-Trichlorophenol
Fe_88J1	0.00115392224374078	HTS_UGT	0	17100	alpha-TERPINEOL
Zm_15991	0.00168450361964286	HTS_UGT	0	17100	alpha-TERPINEOL
Fe_72B19	-0.00123424007295922	HTS_UGT	0	17100	alpha-TERPINEOL
Ct_71E5	0.00133476061216084	HTS_UGT	0	17100	alpha-TERPINEOL
Zm_51683	0.000609353533179147	HTS_UGT	0	17100	alpha-TERPINEOL
Os_88C1	-0.000802326565659013	HTS_UGT	0	17100	alpha-TERPINEOL
Zm_43295	0.0027922235839973	HTS_UGT	0	17100	alpha-TERPINEOL
Dc_71F5	-0.00121313688682416	HTS_UGT	0	17100	alpha-TERPINEOL
Rc_GT1	0.00174654900711587	HTS_UGT	0	17100	alpha-TERPINEOL
Sl_GT5	0.00113607014160484	HTS_UGT	0	17100	alpha-TERPINEOL
Fi_88A10	0.00144038838113886	HTS_UGT	0	17100	alpha-TERPINEOL
At_71D1	0.00190311244936821	HTS_UGT	0	17100	alpha-TERPINEOL
At_71C1	0.00249634553348638	HTS_UGT	0	17100	alpha-TERPINEOL
Zm_62783	0.00360311948274683	HTS_UGT	0	17100	alpha-TERPINEOL
Zm_85854	-0.000119869137451933	HTS_UGT	0	17100	alpha-TERPINEOL
Gm_88E3	0.00168987949316913	HTS_UGT	0	17100	alpha-TERPINEOL
Zm_72068	0.00255432719371189	HTS_UGT	0	17100	alpha-TERPINEOL
Lc_72B10	0.00401251459050207	HTS_UGT	0	17100	alpha-TERPINEOL
Nt_UGT1	-0.003947926	pTMH	0	17100	alpha-TERPINEOL
Pt_UGT1	0.000928474	pTMH	0	17100	alpha-TERPINEOL
At_72B1	-0.004266705	pTMH	0	17100	alpha-TERPINEOL
At_72E2	0.000248257	pTMH	0	17100	alpha-TERPINEOL
Mt_71G1	0.001091456	pTMH	0	17100	alpha-TERPINEOL
Mt_78G1	0.000135928	pTMH	0	17100	alpha-TERPINEOL
Nt_UGT1	0.07405535	pTMH	0	135403798	Theaflavine
Pt_UGT1	0.013333679	pTMH	0	135403798	Theaflavine
At_72B1	0.003169153	pTMH	0	135403798	Theaflavine
At_72E2	0.013234624	pTMH	0	135403798	Theaflavine
Mt_71G1	0.020518698	pTMH	0	135403798	Theaflavine
Mt_78G1	0.00960988	pTMH	0	135403798	Theaflavine
At_71C1		GT-Predict	0	6288	L-threonine
At_71C2		GT-Predict	0	6288	L-threonine
At_71C3		GT-Predict	0	6288	L-threonine
At_71C4		GT-Predict	0	6288	L-threonine
At_71C5		GT-Predict	0	6288	L-threonine
At_71B8		GT-Predict	0	6288	L-threonine
At_71B6		GT-Predict	0	6288	L-threonine
At_71B5		GT-Predict	0	6288	L-threonine
At_71B1		GT-Predict	0	6288	L-threonine
At_88A1		GT-Predict	0	6288	L-threonine
At_72E2		GT-Predict	0	6288	L-threonine
At_72E3		GT-Predict	0	6288	L-threonine
At_72E1		GT-Predict	0	6288	L-threonine
At_72D1		GT-Predict	0	6288	L-threonine
At_72C1		GT-Predict	0	6288	L-threonine
At_72B3		GT-Predict	0	6288	L-threonine
At_72B1		GT-Predict	0.5	6288	L-threonine
At_73C3		GT-Predict	0	6288	L-threonine
At_73C4		GT-Predict	0	6288	L-threonine
At_73C5		GT-Predict	0	6288	L-threonine
At_73C6		GT-Predict	0	6288	L-threonine
At_73C1		GT-Predict	0	6288	L-threonine
At_73B2		GT-Predict	0	6288	L-threonine
At_73B3		GT-Predict	0	6288	L-threonine
At_73B4		GT-Predict	0	6288	L-threonine
At_73B5		GT-Predict	0	6288	L-threonine
At_73B1		GT-Predict	0	6288	L-threonine
At_89B1		GT-Predict	0	6288	L-threonine
At_89C1		GT-Predict	0	6288	L-threonine
At_84A3		GT-Predict	0	6288	L-threonine
At_84A4		GT-Predict	0	6288	L-threonine
At_84A2		GT-Predict	0	6288	L-threonine
At_84A1		GT-Predict	0	6288	L-threonine
At_84B1		GT-Predict	0	6288	L-threonine
At_84B2		GT-Predict	0	6288	L-threonine
At_75B1		GT-Predict	0	6288	L-threonine
At_75D1		GT-Predict	0	6288	L-threonine
At_74F1		GT-Predict	0	6288	L-threonine
At_74F2		GT-Predict	0	6288	L-threonine
At_74B1		GT-Predict	0	6288	L-threonine
At_76E4		GT-Predict	0	6288	L-threonine
At_76E1		GT-Predict	0	6288	L-threonine
At_76E2		GT-Predict	0	6288	L-threonine
At_76E12		GT-Predict	0	6288	L-threonine
At_76E11		GT-Predict	0	6288	L-threonine
At_85A5		GT-Predict	0	6288	L-threonine
At_85A4		GT-Predict	0	6288	L-threonine
At_78D2		GT-Predict	0	6288	L-threonine
At_78D1		GT-Predict	0	6288	L-threonine
VVGT1		GT-Predict	0	6288	L-threonine
Fe_88J1	0.00214906928732098	HTS_UGT	0	6989	Thymol
Zm_15991	0.0179176408712599	HTS_UGT	0	6989	Thymol
Fe_72B19	0.00746882137297524	HTS_UGT	0	6989	Thymol
Ct_71E5	0.163403921132154	HTS_UGT	0	6989	Thymol
Zm_51683	-0.000559254719471018	HTS_UGT	0	6989	Thymol
Os_88C1	-0.00154520412195177	HTS_UGT	0	6989	Thymol
Zm_43295	0.00363545791767259	HTS_UGT	0	6989	Thymol
Dc_71F5	0.0255312225192603	HTS_UGT	0.5	6989	Thymol
Rc_GT1	0.00343553571740485	HTS_UGT	0	6989	Thymol
Sl_GT5	0.00157212926638071	HTS_UGT	0	6989	Thymol
Fi_88A10	0.0968943635187847	HTS_UGT	0.5	6989	Thymol
At_71D1	0.0279590976292575	HTS_UGT	0.5	6989	Thymol
At_71C1	0.0344328149389119	HTS_UGT	0	6989	Thymol
Zm_62783	0.00266677853880206	HTS_UGT	0	6989	Thymol
Zm_85854	0.0109533706303199	HTS_UGT	0	6989	Thymol
Gm_88E3	0.0021891058615418	HTS_UGT	0	6989	Thymol
Zm_72068	0.00321748352872193	HTS_UGT	0	6989	Thymol
Lc_72B10	-0.00419624274893371	HTS_UGT	0	6989	Thymol
Nt_UGT1	-0.001808201	pTMH	0	6989	Thymol
Pt_UGT1	-0.001069029	pTMH	0	6989	Thymol
At_72B1	0.400743637	pTMH	1	6989	Thymol
At_72E2	0.003031971	pTMH	0	6989	Thymol
Mt_71G1	0.00323	pTMH	0	6989	Thymol
Mt_78G1	0.002781971	pTMH	0	6989	Thymol
At_71C1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71C2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71C3		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71C4		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71C5		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71B8		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71B6		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71B5		GT-Predict	0	9842892	trans-Zeatin glucoside
At_71B1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_88A1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_72E2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_72E3		GT-Predict	0	9842892	trans-Zeatin glucoside
At_72E1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_72D1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_72C1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_72B3		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73C3		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73C4		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73C5		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73C6		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73C1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73C7		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73B2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73B3		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73B4		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73B5		GT-Predict	0	9842892	trans-Zeatin glucoside
At_73B1		GT-Predict	0.5	9842892	trans-Zeatin glucoside
At_89B1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_89C1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_84A3		GT-Predict	0	9842892	trans-Zeatin glucoside
At_84A2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_84A1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_84B1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_84B2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_75B1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_75D1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_74F1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_74B1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76E5		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76E4		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76E1		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76E2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76E12		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76E11		GT-Predict	0	9842892	trans-Zeatin glucoside
At_76C4		GT-Predict	0	9842892	trans-Zeatin glucoside
At_85A5		GT-Predict	0	9842892	trans-Zeatin glucoside
At_85A4		GT-Predict	0	9842892	trans-Zeatin glucoside
At_78D2		GT-Predict	0	9842892	trans-Zeatin glucoside
At_78D1		GT-Predict	0	9842892	trans-Zeatin glucoside
VVGT1		GT-Predict	0	9842892	trans-Zeatin glucoside
OleD		GT-Predict extensions	0	439533	Taxifolin
At_71C1		GT-Predict	1	439533	Taxifolin
At_71C2		GT-Predict	0	439533	Taxifolin
At_71C3		GT-Predict	1	439533	Taxifolin
At_71C4		GT-Predict	1	439533	Taxifolin
At_71C5		GT-Predict	0	439533	Taxifolin
At_71B8		GT-Predict	0	439533	Taxifolin
At_71B6		GT-Predict	1	439533	Taxifolin
At_71B5		GT-Predict	1	439533	Taxifolin
At_71B1		GT-Predict	1	439533	Taxifolin
At_88A1		GT-Predict	1	439533	Taxifolin
At_72E2		GT-Predict	0	439533	Taxifolin
At_72E3		GT-Predict	0	439533	Taxifolin
At_72E1		GT-Predict	0	439533	Taxifolin
At_72D1		GT-Predict	1	439533	Taxifolin
At_72C1		GT-Predict	0	439533	Taxifolin
At_72B3		GT-Predict	0	439533	Taxifolin
At_73C3		GT-Predict	1	439533	Taxifolin
At_73C4		GT-Predict	0	439533	Taxifolin
At_73C5		GT-Predict	1	439533	Taxifolin
At_73C6		GT-Predict	1	439533	Taxifolin
At_73C1		GT-Predict	1	439533	Taxifolin
At_73C7		GT-Predict	0	439533	Taxifolin
At_73B2		GT-Predict	0	439533	Taxifolin
At_73B3		GT-Predict	1	439533	Taxifolin
At_73B4		GT-Predict	1	439533	Taxifolin
At_73B5		GT-Predict	1	439533	Taxifolin
At_73B1		GT-Predict	1	439533	Taxifolin
At_89B1		GT-Predict	0	439533	Taxifolin
At_89C1		GT-Predict	0	439533	Taxifolin
At_84A3		GT-Predict	0	439533	Taxifolin
At_84A4		GT-Predict	1	439533	Taxifolin
At_84A2		GT-Predict	1	439533	Taxifolin
At_84A1		GT-Predict	1	439533	Taxifolin
At_84B1		GT-Predict	1	439533	Taxifolin
At_84B2		GT-Predict	0	439533	Taxifolin
At_75B1		GT-Predict	1	439533	Taxifolin
At_75D1		GT-Predict	0	439533	Taxifolin
At_74F1		GT-Predict	0	439533	Taxifolin
At_74F2		GT-Predict	0	439533	Taxifolin
At_74B1		GT-Predict	1	439533	Taxifolin
At_76E5		GT-Predict	0.5	439533	Taxifolin
At_76E4		GT-Predict	0	439533	Taxifolin
At_76E1		GT-Predict	0	439533	Taxifolin
At_76E2		GT-Predict	0	439533	Taxifolin
At_76E12		GT-Predict	0.5	439533	Taxifolin
At_76E11		GT-Predict	0	439533	Taxifolin
At_76C4		GT-Predict	0	439533	Taxifolin
At_85A5		GT-Predict	0	439533	Taxifolin
At_85A4		GT-Predict	0	439533	Taxifolin
At_78D2		GT-Predict	1	439533	Taxifolin
At_78D1		GT-Predict	0	439533	Taxifolin
VVGT1		GT-Predict	1	439533	Taxifolin
UGT71G1		GT-Predict extensions	1	439533	Taxifolin
UGT78G1		GT-Predict extensions	1	439533	Taxifolin
UGT72B10		GT-Predict extensions	0	439533	Taxifolin
UGT74P1		GT-Predict extensions	0	439533	Taxifolin
UGT73A10		GT-Predict extensions	1	439533	Taxifolin
UGT74N1		GT-Predict extensions	0	439533	Taxifolin
UGT75L2		GT-Predict extensions	1	439533	Taxifolin
UGT85A20		GT-Predict extensions	0	439533	Taxifolin
UGT73Q1		GT-Predict extensions	0	439533	Taxifolin
UGT73A12		GT-Predict extensions	1	439533	Taxifolin
UGT86A5		GT-Predict extensions	0	439533	Taxifolin
UGT94E2		GT-Predict extensions	0	439533	Taxifolin
UGT84C2		GT-Predict extensions	1	439533	Taxifolin
UGT85B2		GT-Predict extensions	0	439533	Taxifolin
UGT74H5		GT-Predict extensions	1	439533	Taxifolin
UGT88C4		GT-Predict extensions	0	439533	Taxifolin
UGT74H6		GT-Predict extensions	0	439533	Taxifolin
UGT75E3		GT-Predict extensions	1	439533	Taxifolin
UGT73A17	0.0011	https://doi.org/10.1371/journal.pone.0207212	1	5281701	Tricetin
At_71C1		GT-Predict	1	5564	Triclosan
At_71C2		GT-Predict	1	5564	Triclosan
At_71C3		GT-Predict	0.5	5564	Triclosan
At_71C4		GT-Predict	0.5	5564	Triclosan
At_71C5		GT-Predict	0	5564	Triclosan
At_71B8		GT-Predict	1	5564	Triclosan
At_71B6		GT-Predict	0	5564	Triclosan
At_71B1		GT-Predict	0.5	5564	Triclosan
At_88A1		GT-Predict	1	5564	Triclosan
At_72E2		GT-Predict	0.5	5564	Triclosan
At_72D1		GT-Predict	0.5	5564	Triclosan
At_72C1		GT-Predict	0.5	5564	Triclosan
At_72B3		GT-Predict	0.5	5564	Triclosan
At_72B1		GT-Predict	1	5564	Triclosan
At_73C3		GT-Predict	1	5564	Triclosan
At_73C4		GT-Predict	0.5	5564	Triclosan
At_73C5		GT-Predict	0.5	5564	Triclosan
At_73C6		GT-Predict	0.5	5564	Triclosan
At_73C1		GT-Predict	0	5564	Triclosan
At_73B2		GT-Predict	0.5	5564	Triclosan
